Date,Time,Humidity,Humidity_slope,Windspeed,Windspeed_slope,Temperature,Temperature_slope,Label
2023-11-02,19:33:44,35.774,0.0027500000000006963,0.087041672636396,0.0032562044222790264,21.577840000000005,0.09050250000000037,0
2023-11-02,19:33:45,35.791,0.006999999999999673,0.0739472753476154,-0.0021629792447529737,21.69871000000001,0.12072000000000127,0
2023-11-02,19:33:46,35.813,0.0070000000000014495,0.0739472753476154,-0.00444408830972955,21.69871000000001,0.06041000000000185,0
2023-11-02,19:33:48,35.813,0.011000000000001009,0.0739472753476154,-0.01675546990172645,21.69871000000001,0.030217500000000896,0
2023-11-02,19:33:48,35.797,0.006999999999999673,0.087041672636396,-0.013481870579531298,21.577840000000005,0.0,0
2023-11-02,19:33:50,35.802,0.0027500000000006963,0.1066601528145981,0.008178219366745676,21.81968000000001,0.03024249999999995,0
2023-11-02,19:33:50,35.857,0.016500000000000625,0.073962181773511,3.7266064738979143e-06,21.45707,-0.06041000000000185,0
2023-11-02,19:33:51,35.863,0.01249999999999929,0.1174691916039644,0.010880479064087251,21.336400000000005,-0.09057750000000109,0
2023-11-02,19:33:52,35.863,0.01249999999999929,0.0870802399467012,0.003283241149771448,21.336400000000005,-0.09057750000000109,0
2023-11-02,19:33:53,35.896,0.024750000000000938,0.0782000501469353,-0.0022104056223651754,21.336400000000005,-0.06036000000000019,0
2023-11-02,19:33:55,35.907,0.01249999999999929,0.0782000501469353,0.0010594670933560778,21.336400000000005,-0.030167499999999237,0
2023-11-02,19:33:56,35.935,0.018000000000000682,0.0782772878692418,-0.00979797593368065,21.09536,-0.06026000000000131,0
2023-11-02,19:33:57,35.94,0.019249999999999545,0.0965737575401206,0.002373379398354851,21.336400000000005,0.0,0
2023-11-02,19:33:58,35.951,0.013749999999999929,0.0782000501469353,0.0,21.336400000000005,0.0,0
2023-11-02,19:33:59,35.979,0.020749999999999602,0.0699158583180868,-0.002071047957212125,21.336400000000005,0.0,0
